time,yaw,pitch,roll,acc x,acc y,acc z
2019-06-26 15:34:53.861427,143.08,-77.69,-9.72,-4132,559,-1147
2019-06-26 15:34:53.878431,142.99,-77.69,-9.72,-4136,560,-1126
2019-06-26 15:34:53.898437,142.91,-77.69,-9.72,-4140,562,-1107
2019-06-26 15:34:53.919440,142.85,-77.69,-9.72,-4134,567,-1109
2019-06-26 15:34:53.939444,142.77,-77.69,-9.72,-4137,566,-1107
2019-06-26 15:34:53.960449,142.69,-77.69,-9.72,-4138,568,-1106
2019-06-26 15:34:53.980454,142.64,-77.69,-9.72,-4139,566,-1115
2019-06-26 15:34:54.000460,142.58,-77.69,-9.72,-4135,564,-1111
2019-06-26 15:34:54.020462,142.48,-77.69,-9.72,-4139,564,-1110
2019-06-26 15:34:54.041468,142.41,-77.69,-9.72,-4141,569,-1108
2019-06-26 15:34:54.058472,142.33,-77.69,-9.72,-4141,568,-1111
2019-06-26 15:34:54.078477,142.25,-77.69,-9.72,-4137,567,-1107
2019-06-26 15:34:54.099480,142.17,-77.70,-9.72,-4138,564,-1091
2019-06-26 15:34:54.119484,142.09,-77.70,-9.72,-4136,565,-1113
2019-06-26 15:34:54.140490,142.04,-77.69,-9.73,-4142,567,-1108
2019-06-26 15:34:54.160494,141.98,-77.70,-9.72,-4140,566,-1104
2019-06-26 15:34:54.180499,141.90,-77.70,-9.72,-4131,560,-1111
2019-06-26 15:34:54.201503,141.82,-77.70,-9.72,-4133,560,-1112
2019-06-26 15:34:54.221508,141.75,-77.70,-9.73,-4141,570,-1115
2019-06-26 15:34:54.238512,141.70,-77.69,-9.73,-4137,565,-1132
2019-06-26 15:34:54.259517,141.62,-77.69,-9.73,-4137,565,-1134
2019-06-26 15:34:54.279521,141.57,-77.69,-9.73,-4133,569,-1129
2019-06-26 15:34:54.300526,141.49,-77.69,-9.73,-4136,563,-1132
2019-06-26 15:34:54.320530,141.43,-77.69,-9.73,-4134,570,-1128
2019-06-26 15:34:54.340534,141.39,-77.69,-9.73,-4131,562,-1125
2019-06-26 15:34:54.360539,141.31,-77.69,-9.73,-4140,557,-1132
2019-06-26 15:34:54.381544,141.23,-77.69,-9.73,-4142,558,-1121
2019-06-26 15:34:54.398548,141.15,-77.70,-9.72,-4136,567,-1105
2019-06-26 15:34:54.418552,141.11,-77.69,-9.73,-4144,561,-1119
2019-06-26 15:34:54.439558,141.03,-77.69,-9.73,-4134,560,-1109
2019-06-26 15:34:54.459562,140.95,-77.69,-9.73,-4135,565,-1115
2019-06-26 15:34:54.479566,140.91,-77.69,-9.73,-4145,567,-1119
2019-06-26 15:34:54.500572,140.83,-77.69,-9.73,-4130,571,-1119
2019-06-26 15:34:54.520575,140.75,-77.69,-9.73,-4136,570,-1111
2019-06-26 15:34:54.540580,140.66,-77.70,-9.73,-4135,560,-1117
2019-06-26 15:34:54.561584,140.61,-77.70,-9.73,-4140,558,-1103
2019-06-26 15:34:54.578588,140.53,-77.70,-9.73,-4135,565,-1115
2019-06-26 15:34:54.599593,140.45,-77.70,-9.74,-4133,570,-1117
2019-06-26 15:34:54.619598,140.40,-77.70,-9.73,-4136,569,-1118
2019-06-26 15:34:54.639602,140.35,-77.70,-9.73,-4136,562,-1125
2019-06-26 15:34:54.659606,140.28,-77.70,-9.73,-4142,559,-1121
2019-06-26 15:34:54.680611,140.20,-77.70,-9.74,-4145,559,-1107
2019-06-26 15:34:54.700615,140.16,-77.70,-9.74,-4141,565,-1112
2019-06-26 15:34:54.721620,140.08,-77.70,-9.74,-4145,568,-1126
2019-06-26 15:34:54.738625,139.99,-77.70,-9.74,-4144,568,-1132
2019-06-26 15:34:54.758629,139.96,-77.70,-9.73,-4147,568,-1130
2019-06-26 15:34:54.779634,139.89,-77.70,-9.73,-4142,579,-1119
2019-06-26 15:34:54.799640,139.78,-77.70,-9.73,-4147,571,-1105
2019-06-26 15:34:54.819653,139.74,-77.70,-9.74,-4143,571,-1110
2019-06-26 15:34:54.840658,139.66,-77.70,-9.74,-4143,569,-1122
2019-06-26 15:34:54.860663,139.64,-77.70,-9.73,-4150,568,-1116
2019-06-26 15:34:54.880667,139.55,-77.70,-9.73,-4149,572,-1109
2019-06-26 15:34:54.901672,139.47,-77.70,-9.73,-4150,566,-1119
2019-06-26 15:34:54.918676,139.42,-77.71,-9.73,-4147,573,-1116
2019-06-26 15:34:54.939681,139.37,-77.70,-9.73,-4135,567,-1135
2019-06-26 15:34:54.959685,139.30,-77.70,-9.73,-4143,565,-1124
2019-06-26 15:34:54.979689,139.28,-77.70,-9.74,-4147,556,-1132
2019-06-26 15:34:54.999694,139.19,-77.70,-9.73,-4145,565,-1127
2019-06-26 15:34:55.020699,139.11,-77.70,-9.74,-4143,567,-1115
2019-06-26 15:34:55.040703,139.06,-77.70,-9.73,-4148,573,-1109
2019-06-26 15:34:55.061708,138.99,-77.71,-9.73,-4143,569,-1113
2019-06-26 15:34:55.081712,138.96,-77.71,-9.73,-4142,580,-1113
2019-06-26 15:34:55.099718,138.89,-77.71,-9.73,-4148,571,-1113
2019-06-26 15:34:55.119722,138.80,-77.71,-9.73,-4137,566,-1101
2019-06-26 15:34:55.139736,138.73,-77.71,-9.73,-4140,570,-1108
2019-06-26 15:34:55.159740,138.65,-77.71,-9.73,-4141,569,-1110
2019-06-26 15:34:55.179745,138.61,-77.71,-9.73,-4142,567,-1118
2019-06-26 15:34:55.200750,138.56,-77.71,-9.73,-4138,566,-1122
2019-06-26 15:34:55.220754,138.49,-77.71,-9.73,-4139,574,-1113
2019-06-26 15:34:55.241759,138.43,-77.71,-9.72,-4136,565,-1105
2019-06-26 15:34:55.258763,138.39,-77.71,-9.73,-4129,575,-1110
2019-06-26 15:34:55.278768,138.30,-77.72,-9.72,-4136,573,-1109
2019-06-26 15:34:55.298771,138.23,-77.72,-9.72,-4131,577,-1113
2019-06-26 15:34:55.319786,138.16,-77.72,-9.73,-4133,570,-1113
2019-06-26 15:34:55.339791,138.09,-77.72,-9.73,-4125,560,-1119
2019-06-26 15:34:55.360796,138.05,-77.71,-9.73,-4129,551,-1125
2019-06-26 15:34:55.380800,137.98,-77.71,-9.73,-4147,555,-1129
2019-06-26 15:34:55.401806,137.95,-77.71,-9.73,-4146,560,-1126
2019-06-26 15:34:55.421809,137.89,-77.71,-9.73,-4147,562,-1105
2019-06-26 15:34:55.438813,137.82,-77.71,-9.73,-4154,570,-1116
2019-06-26 15:34:55.458818,137.73,-77.72,-9.73,-4145,574,-1125
2019-06-26 15:34:55.479823,137.70,-77.71,-9.73,-4139,566,-1118
2019-06-26 15:34:55.499827,137.65,-77.71,-9.73,-4143,563,-1133
2019-06-26 15:34:55.519833,137.58,-77.71,-9.73,-4137,562,-1125
2019-06-26 15:34:55.540837,137.54,-77.71,-9.74,-4136,558,-1119
2019-06-26 15:34:55.560841,137.49,-77.71,-9.73,-4136,564,-1115
2019-06-26 15:34:55.581845,137.42,-77.71,-9.73,-4144,566,-1116
2019-06-26 15:34:55.601882,137.35,-77.71,-9.73,-4153,563,-1108
2019-06-26 15:34:55.618867,137.29,-77.71,-9.73,-4143,576,-1138
2019-06-26 15:34:55.638861,137.24,-77.71,-9.73,-4137,567,-1136
2019-06-26 15:34:55.659862,137.20,-77.71,-9.73,-4137,566,-1139
2019-06-26 15:34:55.679867,137.14,-77.71,-9.73,-4148,563,-1127
2019-06-26 15:34:55.700873,137.07,-77.71,-9.73,-4150,570,-1114
2019-06-26 15:34:55.720878,137.00,-77.71,-9.73,-4147,566,-1121
2019-06-26 15:34:55.740882,136.98,-77.71,-9.73,-4146,566,-1122
2019-06-26 15:34:55.761887,136.89,-77.71,-9.73,-4143,566,-1127
2019-06-26 15:34:55.778890,136.86,-77.71,-9.73,-4145,566,-1114
2019-06-26 15:34:55.795174,136.81,-77.72,-9.72,-4144,571,-1103
2019-06-26 15:34:55.810799,136.74,-77.72,-9.73,-4147,561,-1109
2019-06-26 15:34:55.826425,136.67,-77.72,-9.73,-4149,560,-1125
2019-06-26 15:34:55.860642,136.64,-77.71,-9.73,-4138,563,-1145
2019-06-26 15:34:55.880646,136.57,-77.71,-9.73,-4139,567,-1134
2019-06-26 15:34:55.898334,136.50,-77.71,-9.73,-4134,567,-1118
2019-06-26 15:34:55.913959,136.47,-77.71,-9.73,-4138,561,-1115
2019-06-26 15:34:55.929585,136.42,-77.71,-9.73,-4131,563,-1121
2019-06-26 15:34:55.945211,136.35,-77.71,-9.73,-4138,568,-1120
2019-06-26 15:34:55.976464,136.32,-77.71,-9.73,-4143,571,-1121
2019-06-26 15:34:55.992089,136.25,-77.71,-9.73,-4140,575,-1123
2019-06-26 15:34:56.007716,136.23,-77.71,-9.73,-4135,571,-1135
2019-06-26 15:34:56.038968,136.17,-77.71,-9.73,-4140,567,-1131
2019-06-26 15:34:56.054594,136.13,-77.70,-9.73,-4133,564,-1112
2019-06-26 15:34:56.070238,136.07,-77.70,-9.73,-4131,569,-1114
2019-06-26 15:34:56.101490,136.00,-77.71,-9.73,-4133,567,-1121
2019-06-26 15:34:56.117116,135.93,-77.71,-9.73,-4134,561,-1117
2019-06-26 15:34:56.132742,135.90,-77.71,-9.73,-4137,579,-1126
2019-06-26 15:34:56.148350,135.84,-77.71,-9.73,-4139,565,-1119
2019-06-26 15:34:56.179602,135.77,-77.71,-9.73,-4136,552,-1115
2019-06-26 15:34:56.195228,135.74,-77.70,-9.73,-4135,555,-1120
2019-06-26 15:34:56.210855,135.67,-77.70,-9.73,-4130,557,-1117
2019-06-26 15:34:56.226480,135.64,-77.70,-9.74,-4132,563,-1129
2019-06-26 15:34:56.257734,135.59,-77.70,-9.73,-4127,574,-1121
2019-06-26 15:34:56.273359,135.54,-77.71,-9.73,-4135,575,-1131
2019-06-26 15:34:56.289002,135.49,-77.71,-9.73,-4146,571,-1126
2019-06-26 15:34:56.304628,135.43,-77.71,-9.73,-4147,569,-1127
2019-06-26 15:34:56.335863,135.36,-77.71,-9.73,-4138,570,-1112
2019-06-26 15:34:56.351506,135.30,-77.71,-9.73,-4142,565,-1105
2019-06-26 15:34:56.367276,135.25,-77.71,-9.72,-4147,560,-1112
2019-06-26 15:34:56.398385,135.22,-77.71,-9.73,-4146,564,-1120
2019-06-26 15:34:56.414160,135.16,-77.71,-9.73,-4145,562,-1121
2019-06-26 15:34:56.429789,135.12,-77.71,-9.73,-4143,565,-1122
2019-06-26 15:34:56.460889,135.06,-77.71,-9.73,-4135,562,-1108
2019-06-26 15:34:56.476666,135.01,-77.71,-9.73,-4135,565,-1094
2019-06-26 15:34:56.492293,134.95,-77.71,-9.73,-4136,564,-1100
2019-06-26 15:34:56.507911,134.89,-77.71,-9.73,-4135,552,-1114
2019-06-26 15:34:56.539019,134.82,-77.71,-9.73,-4138,552,-1111
2019-06-26 15:34:56.560933,134.79,-77.71,-9.73,-4131,552,-1116
2019-06-26 15:34:56.580937,134.73,-77.71,-9.73,-4137,564,-1124
2019-06-26 15:34:56.598600,134.70,-77.71,-9.74,-4133,568,-1124
2019-06-26 15:34:56.614227,134.64,-77.71,-9.74,-4139,566,-1126
2019-06-26 15:34:56.629871,134.61,-77.70,-9.74,-4135,557,-1118
2019-06-26 15:34:56.645497,134.54,-77.70,-9.74,-4137,558,-1145
2019-06-26 15:34:56.676749,134.48,-77.70,-9.74,-4140,566,-1114
2019-06-26 15:34:56.692375,134.47,-77.70,-9.74,-4135,564,-1126
2019-06-26 15:34:56.708001,134.40,-77.70,-9.74,-4144,570,-1117
2019-06-26 15:34:56.739253,134.34,-77.70,-9.74,-4151,573,-1109
2019-06-26 15:34:56.754884,134.28,-77.70,-9.74,-4153,571,-1119
2019-06-26 15:34:56.770505,134.23,-77.71,-9.74,-4148,565,-1122
2019-06-26 15:34:56.802477,134.19,-77.71,-9.73,-4145,574,-1117
2019-06-26 15:34:56.819478,134.14,-77.70,-9.74,-4144,568,-1112
2019-06-26 15:34:56.839481,134.08,-77.70,-9.74,-4136,564,-1106
2019-06-26 15:34:56.860486,134.04,-77.71,-9.74,-4139,562,-1114
2019-06-26 15:34:56.880490,133.99,-77.71,-9.73,-4142,557,-1118
2019-06-26 15:34:56.901495,133.95,-77.70,-9.74,-4141,554,-1133
2019-06-26 15:34:56.920500,133.89,-77.70,-9.74,-4145,561,-1109
2019-06-26 15:34:56.941505,133.81,-77.71,-9.74,-4147,564,-1101
2019-06-26 15:34:56.961510,133.79,-77.71,-9.74,-4144,562,-1105
2019-06-26 15:34:56.981513,133.73,-77.71,-9.74,-4141,561,-1116
2019-06-26 15:34:56.999518,133.70,-77.70,-9.74,-4137,569,-1131
2019-06-26 15:34:57.019522,133.64,-77.71,-9.74,-4131,568,-1114
2019-06-26 15:34:57.040527,133.60,-77.71,-9.74,-4139,571,-1118
2019-06-26 15:34:57.060532,133.55,-77.71,-9.73,-4145,574,-1113
2019-06-26 15:34:57.080536,133.49,-77.71,-9.73,-4143,571,-1107
2019-06-26 15:34:57.100540,133.45,-77.71,-9.73,-4142,574,-1101
2019-06-26 15:34:57.121545,133.39,-77.72,-9.73,-4144,562,-1102
2019-06-26 15:34:57.141550,133.34,-77.72,-9.73,-4143,566,-1121
2019-06-26 15:34:57.162555,133.30,-77.71,-9.73,-4146,562,-1117
2019-06-26 15:34:57.179560,133.27,-77.72,-9.73,-4136,569,-1123
2019-06-26 15:34:57.199563,133.21,-77.72,-9.73,-4135,566,-1126
2019-06-26 15:34:57.220568,133.15,-77.72,-9.73,-4147,567,-1120
2019-06-26 15:34:57.240572,133.10,-77.72,-9.73,-4139,564,-1109
2019-06-26 15:34:57.261577,133.08,-77.72,-9.73,-4140,565,-1110
2019-06-26 15:34:57.281581,133.02,-77.72,-9.73,-4144,560,-1117
2019-06-26 15:34:57.301587,132.96,-77.72,-9.73,-4140,568,-1121
2019-06-26 15:34:57.321590,132.94,-77.71,-9.73,-4144,569,-1105
2019-06-26 15:34:57.339595,132.89,-77.72,-9.73,-4144,562,-1107
2019-06-26 15:34:57.360600,132.83,-77.72,-9.73,-4137,559,-1122
2019-06-26 15:34:57.380603,132.81,-77.71,-9.73,-4138,563,-1118
2019-06-26 15:34:57.400608,132.73,-77.72,-9.73,-4137,569,-1134
2019-06-26 15:34:57.420613,132.72,-77.72,-9.72,-4139,577,-1121
2019-06-26 15:34:57.440617,132.66,-77.72,-9.72,-4137,574,-1114
2019-06-26 15:34:57.461622,132.60,-77.72,-9.73,-4139,576,-1120
2019-06-26 15:34:57.481627,132.58,-77.71,-9.73,-4138,568,-1129
2019-06-26 15:34:57.502631,132.56,-77.71,-9.72,-4137,564,-1131
2019-06-26 15:34:57.519635,132.49,-77.71,-9.73,-4141,556,-1132
2019-06-26 15:34:57.539640,132.45,-77.71,-9.73,-4142,567,-1122
2019-06-26 15:34:57.560644,132.38,-77.71,-9.73,-4144,562,-1111
2019-06-26 15:34:57.580649,132.32,-77.71,-9.73,-4146,557,-1108
2019-06-26 15:34:57.600653,132.30,-77.71,-9.74,-4144,561,-1102
2019-06-26 15:34:57.620657,132.24,-77.71,-9.73,-4139,566,-1092
2019-06-26 15:34:57.641663,132.18,-77.71,-9.73,-4136,559,-1110
2019-06-26 15:34:57.661667,132.16,-77.71,-9.73,-4139,564,-1140
2019-06-26 15:34:57.682672,132.14,-77.71,-9.73,-4141,562,-1132
2019-06-26 15:34:57.699676,132.09,-77.71,-9.73,-4135,560,-1129
2019-06-26 15:34:57.719680,132.05,-77.71,-9.73,-4129,557,-1127
2019-06-26 15:34:57.739684,132.01,-77.70,-9.73,-4130,556,-1129
2019-06-26 15:34:57.760689,131.98,-77.70,-9.73,-4136,556,-1135
2019-06-26 15:34:57.780694,131.94,-77.70,-9.73,-4137,568,-1128
2019-06-26 15:34:57.801698,131.88,-77.70,-9.73,-4137,570,-1132
2019-06-26 15:34:57.821703,131.86,-77.70,-9.73,-4135,565,-1129
2019-06-26 15:34:57.842708,131.80,-77.71,-9.72,-4138,563,-1123
2019-06-26 15:34:57.859712,131.77,-77.70,-9.73,-4149,566,-1126
2019-06-26 15:34:57.879716,131.72,-77.70,-9.73,-4145,567,-1118
2019-06-26 15:34:57.900721,131.66,-77.70,-9.73,-4136,554,-1130
2019-06-26 15:34:57.920725,131.64,-77.70,-9.73,-4131,551,-1126
2019-06-26 15:34:57.940729,131.58,-77.70,-9.73,-4133,557,-1132
2019-06-26 15:34:57.960734,131.54,-77.71,-9.73,-4141,558,-1130
2019-06-26 15:34:57.981741,131.52,-77.70,-9.73,-4142,563,-1123
2019-06-26 15:34:58.001743,131.47,-77.71,-9.73,-4133,568,-1129
2019-06-26 15:34:58.022748,131.45,-77.70,-9.73,-4136,563,-1125
2019-06-26 15:34:58.039752,131.39,-77.70,-9.73,-4144,566,-1127
2019-06-26 15:34:58.059756,131.34,-77.70,-9.73,-4138,566,-1120
2019-06-26 15:34:58.079761,131.28,-77.71,-9.72,-4143,575,-1107
2019-06-26 15:34:58.100764,131.23,-77.71,-9.72,-4146,566,-1107
2019-06-26 15:34:58.120771,131.20,-77.71,-9.72,-4145,577,-1107
2019-06-26 15:34:58.141776,131.16,-77.71,-9.72,-4139,578,-1121
2019-06-26 15:34:58.161781,131.14,-77.71,-9.72,-4130,576,-1129
2019-06-26 15:34:58.181784,131.08,-77.71,-9.72,-4133,569,-1130
2019-06-26 15:34:58.199789,131.04,-77.71,-9.72,-4130,569,-1108
2019-06-26 15:34:58.219793,131.02,-77.71,-9.72,-4124,553,-1116
2019-06-26 15:34:58.240797,130.97,-77.71,-9.72,-4128,558,-1112
2019-06-26 15:34:58.260802,130.90,-77.71,-9.72,-4140,567,-1126
2019-06-26 15:34:58.280807,130.87,-77.71,-9.72,-4136,571,-1128
2019-06-26 15:34:58.300811,130.82,-77.71,-9.72,-4130,573,-1127
2019-06-26 15:34:58.321816,130.80,-77.71,-9.71,-4127,566,-1118
2019-06-26 15:34:58.341820,130.74,-77.71,-9.72,-4137,560,-1124
2019-06-26 15:34:58.362826,130.72,-77.71,-9.72,-4134,556,-1134
2019-06-26 15:34:58.378828,130.68,-77.70,-9.72,-4131,558,-1136
2019-06-26 15:34:58.399833,130.64,-77.70,-9.72,-4131,562,-1131
2019-06-26 15:34:58.419838,130.59,-77.70,-9.72,-4128,568,-1134
2019-06-26 15:34:58.440843,130.58,-77.70,-9.72,-4138,575,-1139
2019-06-26 15:34:58.460847,130.52,-77.71,-9.71,-4124,582,-1120
2019-06-26 15:34:58.481852,130.47,-77.71,-9.71,-4134,576,-1118
2019-06-26 15:34:58.501856,130.45,-77.71,-9.71,-4141,562,-1123
2019-06-26 15:34:58.521860,130.40,-77.71,-9.71,-4141,560,-1115
2019-06-26 15:34:58.541865,130.34,-77.71,-9.72,-4126,560,-1121
2019-06-26 15:34:58.559869,130.33,-77.71,-9.71,-4125,558,-1111
2019-06-26 15:34:58.579873,130.28,-77.71,-9.71,-4128,567,-1100
2019-06-26 15:34:58.599878,130.23,-77.71,-9.71,-4126,563,-1103
2019-06-26 15:34:58.620883,130.18,-77.72,-9.71,-4133,566,-1121
2019-06-26 15:34:58.640888,130.15,-77.71,-9.71,-4133,563,-1134
2019-06-26 15:34:58.661892,130.10,-77.71,-9.71,-4126,565,-1125
2019-06-26 15:34:58.681897,130.05,-77.71,-9.71,-4130,562,-1109
2019-06-26 15:34:58.701901,130.00,-77.72,-9.71,-4127,565,-1096
2019-06-26 15:34:58.718905,129.95,-77.72,-9.71,-4126,566,-1109
2019-06-26 15:34:58.739910,129.93,-77.71,-9.71,-4129,566,-1114
2019-06-26 15:34:58.759914,129.89,-77.72,-9.71,-4129,565,-1125
2019-06-26 15:34:58.780918,129.85,-77.72,-9.71,-4128,572,-1121
2019-06-26 15:34:58.800923,129.80,-77.72,-9.71,-4129,567,-1111
2019-06-26 15:34:58.820928,129.79,-77.72,-9.71,-4130,572,-1115
2019-06-26 15:34:58.841933,129.74,-77.72,-9.71,-4133,566,-1118
2019-06-26 15:34:58.861938,129.69,-77.72,-9.71,-4130,560,-1118
2019-06-26 15:34:58.881942,129.66,-77.71,-9.72,-4126,557,-1116
2019-06-26 15:34:58.899946,129.60,-77.71,-9.72,-4136,554,-1136
2019-06-26 15:34:58.919951,129.59,-77.71,-9.71,-4138,554,-1124
2019-06-26 15:34:58.939955,129.54,-77.71,-9.71,-4135,554,-1116
2019-06-26 15:34:58.960960,129.49,-77.71,-9.72,-4132,561,-1114
2019-06-26 15:34:58.980964,129.47,-77.71,-9.72,-4134,555,-1120
2019-06-26 15:34:59.001970,129.43,-77.71,-9.71,-4131,561,-1123
2019-06-26 15:34:59.021973,129.41,-77.71,-9.72,-4134,567,-1130
2019-06-26 15:34:59.041978,129.36,-77.71,-9.72,-4130,566,-1121
2019-06-26 15:34:59.062982,129.34,-77.70,-9.72,-4132,557,-1122
2019-06-26 15:34:59.079986,129.29,-77.71,-9.72,-4136,564,-1119
2019-06-26 15:34:59.099991,129.25,-77.71,-9.72,-4135,557,-1117
2019-06-26 15:34:59.120995,129.23,-77.71,-9.72,-4136,558,-1118
2019-06-26 15:34:59.141000,129.18,-77.71,-9.72,-4142,563,-1121
2019-06-26 15:34:59.161005,129.16,-77.70,-9.72,-4135,569,-1120
2019-06-26 15:34:59.182009,129.11,-77.71,-9.71,-4144,567,-1113
2019-06-26 15:34:59.202014,129.06,-77.71,-9.71,-4150,572,-1120
2019-06-26 15:34:59.222018,129.04,-77.71,-9.72,-4145,573,-1119
2019-06-26 15:34:59.239022,128.99,-77.71,-9.72,-4145,565,-1111
2019-06-26 15:34:59.260027,128.94,-77.71,-9.72,-4135,562,-1116
2019-06-26 15:34:59.280032,128.94,-77.71,-9.71,-4131,564,-1130
2019-06-26 15:34:59.301036,128.89,-77.71,-9.72,-4129,567,-1121
2019-06-26 15:34:59.321040,128.87,-77.70,-9.72,-4134,566,-1130
2019-06-26 15:34:59.342045,128.82,-77.71,-9.72,-4139,566,-1114
2019-06-26 15:34:59.362050,128.78,-77.71,-9.71,-4135,561,-1113
2019-06-26 15:34:59.382054,128.73,-77.71,-9.72,-4138,564,-1124
2019-06-26 15:34:59.403059,128.68,-77.71,-9.72,-4139,558,-1119
2019-06-26 15:34:59.420064,128.66,-77.71,-9.72,-4140,561,-1123
2019-06-26 15:34:59.440067,128.61,-77.71,-9.72,-4144,560,-1140
2019-06-26 15:34:59.460072,128.58,-77.71,-9.72,-4140,564,-1137
2019-06-26 15:34:59.481077,128.56,-77.70,-9.72,-4144,564,-1128
2019-06-26 15:34:59.501082,128.52,-77.71,-9.72,-4145,575,-1127
2019-06-26 15:34:59.521085,128.48,-77.71,-9.72,-4134,569,-1128
2019-06-26 15:34:59.542090,128.46,-77.70,-9.72,-4135,561,-1105
2019-06-26 15:34:59.562095,128.41,-77.70,-9.72,-4145,564,-1111
2019-06-26 15:34:59.583100,128.36,-77.71,-9.71,-4144,564,-1124
2019-06-26 15:34:59.600104,128.35,-77.70,-9.72,-4152,564,-1119
2019-06-26 15:34:59.620108,128.31,-77.71,-9.72,-4150,567,-1115
2019-06-26 15:34:59.641114,128.25,-77.71,-9.72,-4146,577,-1117
2019-06-26 15:34:59.661117,128.20,-77.71,-9.72,-4146,574,-1119
2019-06-26 15:34:59.681122,128.15,-77.71,-9.72,-4142,573,-1109
2019-06-26 15:34:59.702126,128.14,-77.71,-9.71,-4141,572,-1125
2019-06-26 15:34:59.722131,128.09,-77.71,-9.72,-4132,571,-1108
2019-06-26 15:34:59.742135,128.05,-77.71,-9.72,-4136,570,-1110
2019-06-26 15:34:59.759139,128.03,-77.71,-9.72,-4133,568,-1122
2019-06-26 15:34:59.780144,127.99,-77.71,-9.71,-4131,570,-1136
2019-06-26 15:34:59.800148,127.97,-77.71,-9.72,-4139,553,-1138
2019-06-26 15:34:59.821153,127.93,-77.71,-9.72,-4145,571,-1139
2019-06-26 15:34:59.841158,127.91,-77.71,-9.72,-4143,563,-1122
2019-06-26 15:34:59.861162,127.86,-77.71,-9.71,-4142,569,-1115
2019-06-26 15:34:59.882167,127.81,-77.71,-9.71,-4137,566,-1121
2019-06-26 15:34:59.902171,127.77,-77.71,-9.71,-4141,560,-1115
2019-06-26 15:34:59.923176,127.75,-77.71,-9.72,-4147,556,-1111
2019-06-26 15:34:59.940180,127.70,-77.71,-9.72,-4145,559,-1101
2019-06-26 15:34:59.960185,127.67,-77.72,-9.71,-4139,564,-1119
2019-06-26 15:34:59.981190,127.65,-77.71,-9.71,-4139,556,-1128
2019-06-26 15:35:00.001196,127.60,-77.71,-9.72,-4146,555,-1127
2019-06-26 15:35:00.021200,127.56,-77.71,-9.72,-4147,557,-1113
2019-06-26 15:35:00.042204,127.54,-77.71,-9.72,-4148,557,-1126
2019-06-26 15:35:00.062209,127.49,-77.71,-9.72,-4141,559,-1127
2019-06-26 15:35:00.082212,127.47,-77.71,-9.72,-4148,560,-1115
2019-06-26 15:35:00.103218,127.44,-77.70,-9.73,-4144,549,-1115
2019-06-26 15:35:00.120221,127.39,-77.70,-9.73,-4142,553,-1108
2019-06-26 15:35:00.140225,127.38,-77.70,-9.73,-4150,565,-1119
2019-06-26 15:35:00.161230,127.33,-77.70,-9.73,-4149,566,-1122
2019-06-26 15:35:00.181236,127.28,-77.71,-9.72,-4148,568,-1115
2019-06-26 15:35:00.201239,127.27,-77.71,-9.73,-4147,568,-1127
2019-06-26 15:35:00.222244,127.22,-77.71,-9.73,-4138,567,-1135
2019-06-26 15:35:00.242248,127.21,-77.71,-9.72,-4134,564,-1121
2019-06-26 15:35:00.263253,127.17,-77.71,-9.72,-4140,568,-1133
2019-06-26 15:35:00.280257,127.12,-77.71,-9.72,-4135,564,-1136
2019-06-26 15:35:00.300261,127.10,-77.71,-9.72,-4133,566,-1135
2019-06-26 15:35:00.321266,127.06,-77.71,-9.72,-4137,572,-1135
2019-06-26 15:35:00.341271,127.04,-77.71,-9.72,-4138,563,-1126
2019-06-26 15:35:00.361276,127.01,-77.71,-9.72,-4142,566,-1121
2019-06-26 15:35:00.381280,126.96,-77.71,-9.72,-4141,566,-1128
2019-06-26 15:35:00.402284,126.92,-77.71,-9.72,-4144,561,-1127
2019-06-26 15:35:00.422289,126.90,-77.71,-9.72,-4139,566,-1125
2019-06-26 15:35:00.443294,126.85,-77.72,-9.71,-4144,572,-1113
2019-06-26 15:35:00.460298,126.81,-77.72,-9.71,-4145,566,-1123
2019-06-26 15:35:00.480302,126.77,-77.72,-9.71,-4146,563,-1111
2019-06-26 15:35:00.501307,126.76,-77.72,-9.71,-4147,567,-1106
2019-06-26 15:35:00.521310,126.71,-77.72,-9.71,-4141,562,-1118
2019-06-26 15:35:00.541316,126.67,-77.72,-9.71,-4138,563,-1122
2019-06-26 15:35:00.562320,126.65,-77.71,-9.72,-4138,566,-1131
2019-06-26 15:35:00.582325,126.61,-77.72,-9.72,-4142,574,-1119
2019-06-26 15:35:00.603330,126.57,-77.72,-9.71,-4133,569,-1108
2019-06-26 15:35:00.623334,126.56,-77.72,-9.72,-4133,563,-1117
2019-06-26 15:35:00.640338,126.51,-77.72,-9.72,-4140,567,-1121
2019-06-26 15:35:00.661343,126.50,-77.71,-9.72,-4134,572,-1129
2019-06-26 15:35:00.681347,126.45,-77.72,-9.71,-4132,570,-1117
2019-06-26 15:35:00.701352,126.42,-77.72,-9.72,-4126,564,-1127
2019-06-26 15:35:00.721356,126.40,-77.71,-9.72,-4129,580,-1135
2019-06-26 15:35:00.742361,126.37,-77.72,-9.71,-4134,570,-1125
2019-06-26 15:35:00.762365,126.34,-77.72,-9.71,-4144,573,-1119
2019-06-26 15:35:00.782370,126.31,-77.72,-9.72,-4141,573,-1128
2019-06-26 15:35:00.800375,126.29,-77.71,-9.72,-4150,567,-1131
2019-06-26 15:35:00.820379,126.25,-77.71,-9.72,-4138,570,-1125
